Y,M,D,Q (cms)
2011,3,31,25.967
2011,4,1,41.627
2011,4,2,64.848
2011,4,3,65.131
2011,4,4,54.937
2011,4,5,52.388
2011,4,6,52.388
2011,4,7,47.574
2011,4,8,43.043
2011,4,9,40.778
2011,4,10,38.229
2011,4,11,37.946
2011,4,12,40.495
2011,4,13,45.025
2011,4,14,45.025
2011,4,15,42.194
2011,4,16,48.14
2011,4,17,104.21
2011,4,18,118.086
2011,4,19,97.414
2011,4,20,82.688
2011,4,21,74.759
2011,4,22,64.565
2011,4,23,58.618
2011,4,24,56.919
2011,4,25,58.335
2011,4,26,57.768
2011,4,27,53.521
2011,4,28,54.37
2011,4,29,51.822
2011,4,30,48.707
2011,5,1,48.99
2011,5,2,54.654
2011,5,3,65.697
2011,5,4,71.078
2011,5,5,82.122
2011,5,6,100.245
2011,5,7,139.607
2011,5,8,178.403
2011,5,9,152.633
2011,5,10,147.253
2011,5,11,157.447
2011,5,12,173.589
2011,5,13,202.756
2011,5,14,248.065
2011,5,15,283.179
2011,5,16,261.091
2011,5,17,190.863
2011,5,18,152.067
2011,5,19,129.413
2011,5,20,137.059
2011,5,21,148.386
2011,5,22,152.35
2011,5,23,155.182
2011,5,24,158.014
2011,5,25,154.899
2011,5,26,174.721
2011,5,27,150.934
2011,5,28,130.262
2011,5,29,115.254
2011,5,30,103.077
2011,5,31,95.431
2011,6,1,93.732
2011,6,2,105.626
2011,6,3,100.245
2011,6,4,97.697
2011,6,5,107.042
2011,6,6,142.722
2011,6,7,180.951
2011,6,8,179.252
2011,6,9,178.403
2011,6,10,160.279
2011,6,11,151.784
2011,6,12,151.217
2011,6,13,161.129
2011,6,14,162.828
2011,6,15,170.757
2011,6,16,167.925
2011,6,17,144.704
2011,6,18,139.041
2011,6,19,135.643
2011,6,20,141.873
2011,6,21,154.049
2011,6,22,170.19
2011,6,23,200.491
2011,6,24,215.782
2011,6,25,181.234
2011,6,26,154.616
2011,6,27,144.421
2011,6,28,151.501
2011,6,29,174.155
2011,6,30,163.111
2011,7,1,135.359
2011,7,2,124.315
2011,7,3,127.147
2011,7,4,139.041
2011,7,5,132.244
2011,7,6,125.731
2011,7,7,116.67
2011,7,8,99.396
2011,7,9,93.449
2011,7,10,83.538
2011,7,11,82.122
2011,7,12,81.839
2011,7,13,79.007
2011,7,14,75.609
2011,7,15,67.113
2011,7,16,60.6
2011,7,17,58.335
2011,7,18,54.654
2011,7,19,51.539
2011,7,20,48.99
2011,7,21,45.025
2011,7,22,42.194
2011,7,23,39.928
2011,7,24,37.38
2011,7,25,35.397
2011,7,26,34.548
2011,7,27,33.132
2011,7,28,31.15
2011,7,29,29.734
2011,7,30,28.318
2011,7,31,28.884
2011,8,1,27.695
2011,8,2,26.732
2011,8,3,25.826
2011,8,4,24.495
2011,8,5,24.835
2011,8,6,23.391
2011,8,7,22.569
2011,8,8,21.72
2011,8,9,20.984
2011,8,10,20.219
2011,8,11,19.483
2011,8,12,18.86
2011,8,13,18.322
2011,8,14,17.812
2011,8,15,17.359
2011,8,16,16.934
2011,8,17,16.594
2011,8,18,16.056
2011,8,19,15.716
2011,8,20,15.405
2011,8,21,15.178
2011,8,22,14.64
2011,8,23,14.301
2011,8,24,14.046
2011,8,25,13.791
2011,8,26,13.508
2011,8,27,13.309
2011,8,28,13.649
2011,8,29,13.196
2011,8,30,12.856
2011,8,31,12.658
2011,9,1,12.601
2011,9,2,12.63
2011,9,3,12.517
2011,9,4,12.375
2011,9,5,12.092
2011,9,6,11.837
2011,9,7,11.809
2011,9,8,11.752
2011,9,9,11.922
2011,9,10,11.639
2011,9,11,11.667
2011,9,12,11.894
2011,9,13,12.686
2011,9,14,12.262
2011,9,15,11.667
2011,9,16,12.375
2011,9,17,12.205
2011,9,18,11.752
2011,9,19,11.525
2011,9,20,11.327
2011,9,21,11.157
2011,9,22,10.931
2011,9,23,10.732
2011,9,24,10.506
2011,9,25,10.336
2011,9,26,10.364
2011,9,27,10.421
2011,9,28,10.308
2011,9,29,10.194
2011,9,30,10.166
2011,10,1,10.025
2011,10,2,9.94
2011,10,3,9.94
2011,10,4,10.081
2011,10,5,16.396
2011,10,6,20.984
2011,10,7,15.462
2011,10,8,14.357
2011,10,9,13.649
2011,10,10,13.366
2011,10,11,19.341
2011,10,12,20.247
2011,10,13,15.971
2011,10,14,14.669
2011,10,15,14.187
2011,10,16,15.547
2011,10,17,22.909
2011,10,18,18.35
2011,10,19,16.594
2011,10,20,15.631
2011,10,21,14.952
2011,10,22,14.414
2011,10,23,14.046
2011,10,24,13.762
2011,10,25,13.451
2011,10,26,13.083
2011,10,27,12.885
2011,10,28,12.63
2011,10,29,12.856
2011,10,30,12.573
2011,10,31,12.913
2011,11,1,13.083
2011,11,2,11.837
2011,11,3,11.752
2011,11,4,12.46
2011,11,5,12.403
2011,11,6,11.639
2011,11,7,12.177
2011,11,8,11.186
2011,11,9,10.761
2011,11,10,11.44
2011,11,11,11.667
2011,11,12,13.224
2011,11,13,12.488
2011,11,14,12.12
2011,11,15,11.894
2011,11,16,10.506
2011,11,17,12.545
2011,11,18,14.555
2011,11,19,12.8
2011,11,20,10.676
2011,11,21,12.063
2011,11,22,12.941
2011,11,23,12.63
2011,11,24,12.318
2011,11,25,12.545
2011,11,26,10.761
2011,11,27,10.676
2011,11,28,12.885
2011,11,29,12.63
2011,11,30,12.148
2011,12,1,11.129
2011,12,2,9.968
2011,12,3,8.779
2011,12,4,11.497
2011,12,5,9.571
2011,12,6,8.495
2011,12,7,10.364
2011,12,8,11.667
2011,12,9,11.016
2011,12,10,11.327
2011,12,11,11.327
2011,12,12,11.61
2011,12,13,11.044
2011,12,14,10.789
2011,12,15,11.61
2011,12,16,11.327
2011,12,17,10.789
2011,12,18,10.732
2011,12,19,11.157
2011,12,20,11.299
2011,12,21,11.469
2011,12,22,9.968
2011,12,23,8.297
2011,12,24,8.609
2011,12,25,10.591
2011,12,26,12.233
2011,12,27,14.159
2011,12,28,15.008
2011,12,29,20.361
2011,12,30,23.844
2011,12,31,28.091
2012,1,1,19.568
2012,1,2,16.849
2012,1,3,15.405
2012,1,4,14.159
2012,1,5,13.819
2012,1,6,13.281
2012,1,7,12.743
2012,1,8,12.262
2012,1,9,12.148
2012,1,10,11.809
2012,1,11,10.987
2012,1,12,8.948
2012,1,13,8.722
2012,1,14,10.874
2012,1,15,13.026
2012,1,16,11.044
2012,1,17,9.628
2012,1,18,10.251
2012,1,19,12.035
2012,1,20,12.46
2012,1,21,17.302
2012,1,22,16.481
2012,1,23,15.348
2012,1,24,13.564
2012,1,25,12.743
2012,1,26,13.111
2012,1,27,12.035
2012,1,28,10.449
2012,1,29,11.525
2012,1,30,12.46
2012,1,31,11.639
2012,2,1,11.214
2012,2,2,11.355
2012,2,3,10.704
2012,2,4,10.223
2012,2,5,10.534
2012,2,6,10.704
2012,2,7,10.874
2012,2,8,12.318
2012,2,9,12.46
2012,2,10,11.978
2012,2,11,12.29
2012,2,12,12.771
2012,2,13,13.423
2012,2,14,13.508
2012,2,15,13.338
2012,2,16,12.545
2012,2,17,12.686
2012,2,18,13.139
2012,2,19,12.517
2012,2,20,11.978
2012,2,21,12.545
2012,2,22,20.672
2012,2,23,30.866
2012,2,24,22.598
2012,2,25,19.936
2012,2,26,17.415
2012,2,27,15.773
2012,2,28,14.669
2012,2,29,14.952
2012,3,1,14.216
2012,3,2,13.139
2012,3,3,13.366
2012,3,4,13.196
2012,3,5,14.131
2012,3,6,15.943
2012,3,7,14.98
2012,3,8,15.348
2012,3,9,16.736
2012,3,10,20.672
2012,3,11,24.438
2012,3,12,24.24
2012,3,13,23.192
2012,3,14,28.318
2012,3,15,45.309
2012,3,16,91.75
2012,3,17,90.617
2012,3,18,63.715
2012,3,19,47.857
2012,3,20,38.512
2012,3,21,33.415
2012,3,22,36.247
2012,3,23,52.388
2012,3,24,57.485
2012,3,25,62.299
2012,3,26,88.069
2012,3,27,74.759
2012,3,28,68.812
2012,3,29,65.131
2012,3,30,66.547
2012,3,31,125.165
2012,4,1,159.43
2012,4,2,107.891
2012,4,3,88.352
2012,4,4,82.405
2012,4,5,73.626
2012,4,6,65.981
2012,4,7,58.335
2012,4,8,55.22
2012,4,9,64.848
2012,4,10,75.609
2012,4,11,108.457
2012,4,12,118.652
2012,4,13,105.343
2012,4,14,96.564
2012,4,15,91.184
2012,4,16,87.219
2012,4,17,84.954
2012,4,18,100.812
2012,4,19,105.343
2012,4,20,104.21
2012,4,21,135.926
2012,4,22,165.093
2012,4,23,208.42
2012,4,24,244.383
2012,4,25,246.649
2012,4,26,303.001
2012,4,27,353.973
2012,4,28,247.498
2012,4,29,188.031
2012,4,30,161.978
2012,5,1,147.819
2012,5,2,134.51
2012,5,3,124.882
2012,5,4,118.935
2012,5,5,109.873
2012,5,6,99.396
2012,5,7,94.582
2012,5,8,96.564
2012,5,9,108.174
2012,5,10,129.696
2012,5,11,131.961
2012,5,12,127.43
2012,5,13,128.846
2012,5,14,140.457
2012,5,15,159.713
2012,5,16,167.642
2012,5,17,186.332
2012,5,18,155.182
2012,5,19,137.908
2012,5,20,127.997
2012,5,21,129.979
2012,5,22,147.253
2012,5,23,136.209
2012,5,24,113.838
2012,5,25,100.812
2012,5,26,88.069
2012,5,27,80.989
2012,5,28,73.626
2012,5,29,68.246
2012,5,30,68.812
2012,5,31,74.476
2012,6,1,90.617
2012,6,2,117.802
2012,6,3,139.89
2012,6,4,145.837
2012,6,5,165.943
2012,6,6,119.501
2012,6,7,91.467
2012,6,8,80.423
2012,6,9,75.892
2012,6,10,70.512
2012,6,11,64.565
2012,6,12,61.45
2012,6,13,62.866
2012,6,14,73.91
2012,6,15,77.308
2012,6,16,81.272
2012,6,17,84.954
2012,6,18,90.617
2012,6,19,82.122
2012,6,20,69.945
2012,6,21,67.113
2012,6,22,69.945
2012,6,23,76.458
2012,6,24,73.626
2012,6,25,74.759
2012,6,26,72.494
2012,6,27,60.883
2012,6,28,54.937
2012,6,29,54.937
2012,6,30,53.521
2012,7,1,52.671
2012,7,2,51.255
2012,7,3,48.99
2012,7,4,46.725
2012,7,5,42.76
2012,7,6,40.778
2012,7,7,38.795
2012,7,8,37.38
2012,7,9,35.964
2012,7,10,34.831
2012,7,11,33.132
2012,7,12,30.866
2012,7,13,29.734
2012,7,14,30.866
2012,7,15,31.716
2012,7,16,29.451
2012,7,17,27.553
2012,7,18,25.429
2012,7,19,23.872
2012,7,20,22.739
2012,7,21,21.805
2012,7,22,21.069
2012,7,23,20.361
2012,7,24,19.738
2012,7,25,19.256
2012,7,26,18.775
2012,7,27,17.982
2012,7,28,17.5
2012,7,29,17.019
2012,7,30,16.481
2012,7,31,15.915
2012,8,1,15.575
2012,8,2,15.263
2012,8,3,15.065
2012,8,4,14.924
2012,8,5,14.64
2012,8,6,14.216
2012,8,7,13.847
2012,8,8,13.904
2012,8,9,14.102
2012,8,10,13.706
2012,8,11,13.791
2012,8,12,13.224
2012,8,13,12.97
2012,8,14,12.601
2012,8,15,12.432
2012,8,16,12.262
2012,8,17,12.148
2012,8,18,11.95
2012,8,19,12.12
2012,8,20,12.318
2012,8,21,12.177
2012,8,22,12.035
2012,8,23,11.639
2012,8,24,11.384
2012,8,25,11.242
2012,8,26,11.299
2012,8,27,11.44
2012,8,28,11.072
2012,8,29,10.704
2012,8,30,10.619
2012,8,31,10.591
2012,9,1,10.789
2012,9,2,10.534
2012,9,3,10.364
2012,9,4,10.251
2012,9,5,10.081
2012,9,6,10.109
2012,9,7,10.364
2012,9,8,10.109
2012,9,9,9.968
2012,9,10,9.94
2012,9,11,9.741
2012,9,12,9.713
2012,9,13,9.77
2012,9,14,9.685
2012,9,15,9.543
2012,9,16,9.458
2012,9,17,9.43
2012,9,18,9.402
2012,9,19,9.373
2012,9,20,9.317
2012,9,21,9.288
2012,9,22,9.288
2012,9,23,9.232
2012,9,24,9.656
2012,9,25,9.741
2012,9,26,10.138
2012,9,27,9.798
2012,9,28,9.543
2012,9,29,9.345
2012,9,30,9.26
2012,10,1,9.203
2012,10,2,9.175
2012,10,3,9.147
2012,10,4,9.203
2012,10,5,9.373
2012,10,6,9.515
2012,10,7,9.571
2012,10,8,9.628
2012,10,9,9.571
2012,10,10,9.543
2012,10,11,9.515
2012,10,12,9.458
2012,10,13,9.458
2012,10,14,9.571
2012,10,15,9.6
2012,10,16,12.856
2012,10,17,14.98
2012,10,18,11.129
2012,10,19,10.534
2012,10,20,10.789
2012,10,21,11.327
2012,10,22,10.959
2012,10,23,12.375
2012,10,24,10.931
2012,10,25,10.931
2012,10,26,10.619
2012,10,27,10.704
2012,10,28,12.771
2012,10,29,19.992
2012,10,30,17.614
2012,10,31,15.263
2012,11,1,14.527
2012,11,2,14.64
2012,11,3,13.309
2012,11,4,12.686
2012,11,5,12.29
2012,11,6,12.035
2012,11,7,11.809
2012,11,8,11.752
2012,11,9,12.12
2012,11,10,11.61
2012,11,11,10.308
2012,11,12,10.025
2012,11,13,11.752
2012,11,14,11.667
2012,11,15,11.101
2012,11,16,11.016
2012,11,17,11.412
2012,11,18,13.706
2012,11,19,12.913
2012,11,20,13.678
2012,11,21,18.322
2012,11,22,16.424
2012,11,23,13.847
2012,11,24,13.734
2012,11,25,15.49
2012,11,26,13.819
2012,11,27,12.148
2012,11,28,12.545
2012,11,29,13.281
2012,11,30,16.453
2012,12,1,28.318
2012,12,2,43.61
2012,12,3,54.37
2012,12,4,33.698
2012,12,5,51.255
2012,12,6,50.123
2012,12,7,35.964
2012,12,8,29.734
2012,12,9,24.155
2012,12,10,22.371
2012,12,11,21.238
2012,12,12,20.276
2012,12,13,18.378
2012,12,14,17.585
2012,12,15,16.821
2012,12,16,16.424
2012,12,17,16.651
2012,12,18,14.414
2012,12,19,12.063
2012,12,20,14.414
2012,12,21,15.716
2012,12,22,15.377
2012,12,23,14.669
2012,12,24,14.555
2012,12,25,13.139
2012,12,26,13.394
2012,12,27,13.196
2012,12,28,12.488
2012,12,29,11.072
2012,12,30,13.621
2012,12,31,10.194
2013,1,1,7.929
2013,1,2,8.779
2013,1,3,8.212
2013,1,4,8.637
2013,1,5,8.495
2013,1,6,9.628
2013,1,7,11.894
2013,1,8,13.168
2013,1,9,13.593
2013,1,10,13.026
2013,1,11,12.177
2013,1,12,10.478
2013,1,13,9.345
2013,1,14,9.911
2013,1,15,10.761
2013,1,16,11.752
2013,1,17,11.894
2013,1,18,11.894
2013,1,19,11.894
2013,1,20,11.894
2013,1,21,12.177
2013,1,22,12.177
2013,1,23,12.177
2013,1,24,13.168
2013,1,25,14.159
2013,1,26,14.584
2013,1,27,14.159
2013,1,28,13.309
2013,1,29,13.026
2013,1,30,13.309
2013,1,31,12.913
2013,2,1,12.715
2013,2,2,12.177
2013,2,3,11.78
2013,2,4,12.177
2013,2,5,12.97
2013,2,6,12.913
2013,2,7,12.545
2013,2,8,12.545
2013,2,9,12.092
2013,2,10,11.667
2013,2,11,10.732
2013,2,12,11.072
2013,2,13,12.46
2013,2,14,11.837
2013,2,15,11.214
2013,2,16,11.271
2013,2,17,12.035
2013,2,18,11.469
2013,2,19,12.007
2013,2,20,11.95
2013,2,21,10.959
2013,2,22,11.667
2013,2,23,12.035
2013,2,24,10.591
2013,2,25,10.676
2013,2,26,11.271
2013,2,27,10.846
2013,2,28,11.469
2013,3,1,12.007
2013,3,2,12.318
2013,3,3,13.366
2013,3,4,13.281
2013,3,5,12.658
2013,3,6,14.046
2013,3,7,13.593
2013,3,8,13.139
2013,3,9,13.536
2013,3,10,14.329
2013,3,11,15.575
2013,3,12,18.067
2013,3,13,19.681
2013,3,14,24.268
2013,3,15,28.601
2013,3,16,31.999
2013,3,17,31.716
2013,3,18,28.318
2013,3,19,25.401
2013,3,20,27.1
2013,3,21,30.3
2013,3,22,26.845
2013,3,23,23.362
2013,3,24,22.994
2013,3,25,23.079
2013,3,26,22.937
2013,3,27,22.145
2013,3,28,22.796
2013,3,29,25.005
2013,3,30,29.451
2013,3,31,35.114
2013,4,1,41.061
2013,4,2,46.725
2013,4,3,53.804
2013,4,4,55.786
2013,4,5,60.883
2013,4,6,61.167
2013,4,7,61.45
2013,4,8,59.751
2013,4,9,54.087
2013,4,10,49.556
2013,4,11,46.725
2013,4,12,45.025
2013,4,13,46.725
2013,4,14,43.326
2013,4,15,40.778
2013,4,16,38.512
2013,4,17,35.964
2013,4,18,33.698
2013,4,19,33.698
2013,4,20,34.265
2013,4,21,33.132
2013,4,22,32.282
2013,4,23,31.15
2013,4,24,30.866
2013,4,25,31.15
2013,4,26,33.132
2013,4,27,37.096
2013,4,28,43.61
2013,4,29,49.273
2013,4,30,49.273
2013,5,1,45.875
2013,5,2,43.61
2013,5,3,44.176
2013,5,4,46.158
2013,5,5,49.556
2013,5,6,54.087
2013,5,7,58.901
2013,5,8,65.981
2013,5,9,73.91
2013,5,10,86.653
2013,5,11,98.829
2013,5,12,104.776
2013,5,13,117.519
2013,5,14,125.731
2013,5,15,122.05
2013,5,16,105.626
2013,5,17,92.883
2013,5,18,82.971
2013,5,19,75.892
2013,5,20,70.512
2013,5,21,70.795
2013,5,22,69.379
2013,5,23,63.149
2013,5,24,57.768
2013,5,25,53.804
2013,5,26,52.388
2013,5,27,53.804
2013,5,28,52.105
2013,5,29,52.671
2013,5,30,49.273
2013,5,31,45.309
2013,6,1,44.176
2013,6,2,46.441
2013,6,3,51.822
2013,6,4,52.388
2013,6,5,51.539
2013,6,6,53.804
2013,6,7,55.786
2013,6,8,58.335
2013,6,9,54.654
2013,6,10,53.804
2013,6,11,50.689
2013,6,12,45.309
2013,6,13,41.344
2013,6,14,37.946
2013,6,15,33.981
2013,6,16,30.866
2013,6,17,29.167
2013,6,18,28.091
2013,6,19,27.525
2013,6,20,28.205
2013,6,21,25.939
2013,6,22,24.325
2013,6,23,22.853
2013,6,24,22.116
2013,6,25,23.9
2013,6,26,31.15
2013,6,27,28.176
2013,6,28,24.58
2013,6,29,22.541
2013,6,30,21.153
2013,7,1,19.936
2013,7,2,18.888
2013,7,3,18.378
2013,7,4,18.322
2013,7,5,17.274
2013,7,6,16.594
2013,7,7,15.773
2013,7,8,14.98
2013,7,9,14.47
2013,7,10,13.876
2013,7,11,13.479
2013,7,12,13.678
2013,7,13,12.97
2013,7,14,12.488
2013,7,15,12.177
2013,7,16,11.894
2013,7,17,11.724
2013,7,18,11.384
2013,7,19,11.072
2013,7,20,10.761
2013,7,21,10.421
2013,7,22,10.194
2013,7,23,9.968
2013,7,24,9.883
2013,7,25,9.94
2013,7,26,9.798
2013,7,27,9.713
2013,7,28,9.628
2013,7,29,9.373
2013,7,30,9.26
2013,7,31,9.062
2013,8,1,9.118
2013,8,2,9.005
2013,8,3,8.948
2013,8,4,8.779
2013,8,5,8.637
2013,8,6,8.41
2013,8,7,8.297
2013,8,8,8.297
2013,8,9,8.41
2013,8,10,8.382
2013,8,11,8.495
2013,8,12,8.637
2013,8,13,8.524
2013,8,14,8.184
2013,8,15,8.099
2013,8,16,8.014
2013,8,17,7.787
2013,8,18,7.731
2013,8,19,7.589
2013,8,20,7.533
2013,8,21,7.419
2013,8,22,7.533
2013,8,23,7.702
2013,8,24,7.816
2013,8,25,8.184
2013,8,26,8.269
2013,8,27,8.071
2013,8,28,7.957
2013,8,29,8.099
2013,8,30,7.702
2013,8,31,7.448
2013,9,1,7.334
2013,9,2,7.306
2013,9,3,7.618
2013,9,4,8.552
2013,9,5,8.524
2013,9,6,8.779
2013,9,7,8.014
2013,9,8,7.674
2013,9,9,7.589
2013,9,10,7.561
2013,9,11,7.476
2013,9,12,7.448
2013,9,13,8.467
2013,9,14,11.61
2013,9,15,9.6
2013,9,16,8.552
2013,9,17,8.156
2013,9,18,8.127
2013,9,19,8.439
2013,9,20,8.269
2013,9,21,7.957
2013,9,22,7.872
2013,9,23,8.127
2013,9,24,8.439
2013,9,25,9.685
2013,9,26,11.129
2013,9,27,10.449
2013,9,28,9.628
2013,9,29,10.987
2013,9,30,40.778
2013,10,1,34.548
2013,10,2,21.748
2013,10,3,18.01
2013,10,4,16.198
2013,10,5,14.81
2013,10,6,13.989
2013,10,7,13.338
2013,10,8,12.8
2013,10,9,12.46
2013,10,10,12.148
2013,10,11,11.809
2013,10,12,11.554
2013,10,13,11.384
2013,10,14,11.186
2013,10,15,10.987
2013,10,16,10.817
2013,10,17,10.704
2013,10,18,10.591
2013,10,19,10.449
2013,10,20,10.364
2013,10,21,10.223
2013,10,22,10.138
2013,10,23,10.053
2013,10,24,9.968
2013,10,25,9.883
2013,10,26,9.798
2013,10,27,9.713
2013,10,28,9.826
2013,10,29,10.619
2013,10,30,10.081
2013,10,31,9.911
2013,11,1,10.081
2013,11,2,9.968
2013,11,3,10.478
2013,11,4,10.053
2013,11,5,9.062
2013,11,6,9.883
2013,11,7,10.931
2013,11,8,13.593
2013,11,9,12.29
2013,11,10,11.327
2013,11,11,11.044
2013,11,12,10.846
2013,11,13,10.874
2013,11,14,10.902
2013,11,15,10.648
2013,11,16,10.874
2013,11,17,10.619
2013,11,18,9.911
2013,11,19,11.072
2013,11,20,14.81
2013,11,21,13.508
2013,11,22,9.543
2013,11,23,8.92
2013,11,24,9.402
2013,11,25,9.94
2013,11,26,10.817
2013,11,27,11.384
2013,11,28,11.554
2013,11,29,11.044
2013,11,30,11.101
2013,12,1,12.601
2013,12,2,19.115
2013,12,3,19.228
2013,12,4,13.026
2013,12,5,9.911
2013,12,6,6.796
2013,12,7,6.513
2013,12,8,6.513
2013,12,9,7.079
2013,12,10,8.212
2013,12,11,10.194
2013,12,12,10.478
2013,12,13,12.035
2013,12,14,13.026
2013,12,15,12.743
2013,12,16,11.894
2013,12,17,11.186
2013,12,18,11.072
2013,12,19,11.016
2013,12,20,9.77
2013,12,21,10.053
2013,12,22,10.308
2013,12,23,10.704
2013,12,24,10.732
2013,12,25,9.175
2013,12,26,8.495
2013,12,27,9.203
2013,12,28,9.628
2013,12,29,9.203
2013,12,30,9.062
2013,12,31,9.911
2014,1,1,10.563
2014,1,2,9.458
2014,1,3,9.515
2014,1,4,9.09
2014,1,5,7.844
2014,1,6,7.533
2014,1,7,8.439
2014,1,8,10.478
2014,1,9,11.101
2014,1,10,10.025
2014,1,11,10.336
2014,1,12,11.072
2014,1,13,10.308
2014,1,14,9.77
2014,1,15,8.948
2014,1,16,8.41
2014,1,17,8.524
2014,1,18,8.807
2014,1,19,8.807
2014,1,20,9.232
2014,1,21,9.6
2014,1,22,9.741
2014,1,23,10.138
2014,1,24,9.826
2014,1,25,9.713
2014,1,26,10.449
2014,1,27,10.817
2014,1,28,11.271
2014,1,29,12.12
2014,1,30,14.895
2014,1,31,12.403
2014,2,1,11.44
2014,2,2,11.327
2014,2,3,11.355
2014,2,4,10.251
2014,2,5,9.685
2014,2,6,9.741
2014,2,7,10.336
2014,2,8,10.619
2014,2,9,10.789
2014,2,10,11.129
2014,2,11,10.902
2014,2,12,11.894
2014,2,13,15.433
2014,2,14,18.492
2014,2,15,26.024
2014,2,16,25.967
2014,2,17,22.343
2014,2,18,19.624
2014,2,19,18.152
2014,2,20,16.17
2014,2,21,15.122
2014,2,22,14.272
2014,2,23,13.791
2014,2,24,13.649
2014,2,25,15.66
2014,2,26,22.088
2014,2,27,24.268
2014,2,28,27.978
2014,3,1,28.318
2014,3,2,27.327
2014,3,3,33.415
2014,3,4,47.291
2014,3,5,41.061
2014,3,6,60.034
2014,3,7,67.68
2014,3,8,50.406
2014,3,9,45.875
2014,3,10,80.706
2014,3,11,82.122
2014,3,12,61.167
2014,3,13,52.388
2014,3,14,48.707
2014,3,15,43.043
2014,3,16,39.928
2014,3,17,41.061
2014,3,18,37.096
2014,3,19,34.265
2014,3,20,32.849
2014,3,21,31.433
2014,3,22,30.866
2014,3,23,30.866
2014,3,24,31.999
2014,3,25,34.831
2014,3,26,38.795
2014,3,27,38.795
2014,3,28,35.114
2014,3,29,38.512
2014,3,30,46.725
2014,3,31,41.91
2014,4,1,39.079
2014,4,2,36.813
2014,4,3,35.114
2014,4,4,34.265
2014,4,5,33.415
2014,4,6,33.415
2014,4,7,35.964
2014,4,8,43.61
2014,4,9,59.751
2014,4,10,72.777
2014,4,11,76.458
2014,4,12,84.67
2014,4,13,86.37
2014,4,14,78.724
2014,4,15,76.175
2014,4,16,70.228
2014,4,17,67.68
2014,4,18,84.67
2014,4,19,95.714
2014,4,20,97.13
2014,4,21,98.263
2014,4,22,106.475
2014,4,23,98.829
2014,4,24,86.086
2014,4,25,83.255
2014,4,26,81.555
2014,4,27,76.458
2014,4,28,68.812
2014,4,29,61.733
2014,4,30,59.751
2014,5,1,64.848
2014,5,2,80.423
2014,5,3,106.192
2014,5,4,123.183
2014,5,5,117.236
2014,5,6,108.174
2014,5,7,102.511
2014,5,8,98.263
2014,5,9,103.927
2014,5,10,98.546
2014,5,11,88.069
2014,5,12,82.405
2014,5,13,80.14
2014,5,14,83.821
2014,5,15,98.546
2014,5,16,120.917
2014,5,17,144.138
2014,5,18,156.032
2014,5,19,137.625
2014,5,20,123.183
2014,5,21,116.953
2014,5,22,119.218
2014,5,23,131.395
2014,5,24,150.651
2014,5,25,163.394
2014,5,26,157.164
2014,5,27,165.943
2014,5,28,166.792
2014,5,29,155.465
2014,5,30,130.545
2014,5,31,118.369
2014,6,1,113.838
2014,6,2,113.838
2014,6,3,115.82
2014,6,4,120.351
2014,6,5,116.67
2014,6,6,113.272
2014,6,7,108.741
2014,6,8,102.228
2014,6,9,99.113
2014,6,10,101.095
2014,6,11,97.697
2014,6,12,88.918
2014,6,13,86.653
2014,6,14,77.308
2014,6,15,67.68
2014,6,16,64.565
2014,6,17,58.901
2014,6,18,53.238
2014,6,19,48.424
2014,6,20,46.725
2014,6,21,52.671
2014,6,22,56.069
2014,6,23,56.636
2014,6,24,56.919
2014,6,25,58.052
2014,6,26,54.654
2014,6,27,53.804
2014,6,28,50.972
2014,6,29,47.857
2014,6,30,45.592
2014,7,1,42.76
2014,7,2,41.91
2014,7,3,41.91
2014,7,4,40.211
2014,7,5,39.362
2014,7,6,37.096
2014,7,7,34.831
2014,7,8,33.132
2014,7,9,31.15
2014,7,10,29.451
2014,7,11,27.836
2014,7,12,26.137
2014,7,13,24.75
2014,7,14,23.504
2014,7,15,22.428
2014,7,16,21.55
2014,7,17,20.615
2014,7,18,19.992
2014,7,19,18.888
2014,7,20,18.18
2014,7,21,18.746
2014,7,22,19.454
2014,7,23,18.237
2014,7,24,16.991
2014,7,25,16.311
2014,7,26,15.716
2014,7,27,15.122
2014,7,28,14.584
2014,7,29,14.669
2014,7,30,14.697
2014,7,31,15.433
2014,8,1,15.547
2014,8,2,14.442
2014,8,3,13.706
2014,8,4,13.904
2014,8,5,15.263
2014,8,6,17.84
2014,8,7,20.106
2014,8,8,20.785
2014,8,9,15.631
2014,8,10,15.037
2014,8,11,14.017
2014,8,12,13.224
2014,8,13,15.292
2014,8,14,18.86
2014,8,15,15.093
2014,8,16,13.309
2014,8,17,12.517
2014,8,18,11.837
2014,8,19,11.667
2014,8,20,11.412
2014,8,21,12.205
2014,8,22,11.639
2014,8,23,13.479
2014,8,24,12.12
2014,8,25,11.809
2014,8,26,12.063
2014,8,27,11.186
2014,8,28,10.364
2014,8,29,9.94
2014,8,30,9.6
2014,8,31,9.94
2014,9,1,10.194
2014,9,2,9.515
2014,9,3,9.458
2014,9,4,9.543
2014,9,5,10.025
2014,9,6,10.025
2014,9,7,9.798
2014,9,8,9.571
2014,9,9,9.458
2014,9,10,9.402
2014,9,11,9.458
2014,9,12,9.458
2014,9,13,9.402
2014,9,14,9.26
2014,9,15,9.09
2014,9,16,9.005
2014,9,17,9.005
2014,9,18,9.062
2014,9,19,9.288
2014,9,20,9.09
2014,9,21,8.977
