USGS,13141500,CAMAS,CREEK,NR,BLAINE,ID
13141500,3/16/03,280,2003,3,16,7.929006292
13141500,3/17/03,278,2003,3,17,7.872370533
13141500,3/18/03,312,2003,3,18,8.83517844
13141500,3/19/03,329,2003,3,19,9.316582394
13141500,3/20/03,282,2003,3,20,7.985642052
13141500,3/21/03,229,2003,3,21,6.484794432
13141500,3/22/03,203,2003,3,22,5.748529562
13141500,3/23/03,199,2003,3,23,5.635258044
13141500,3/24/03,209,2003,3,24,5.91843684
13141500,3/25/03,202,2003,3,25,5.720211682
13141500,3/26/03,232,2003,3,26,6.569748071
13141500,3/27/03,286,2003,3,27,8.09891357
13141500,3/28/03,259,2003,3,28,7.33433082
13141500,3/29/03,258,2003,3,29,7.306012941
13141500,3/30/03,233,2003,3,30,6.59806595
13141500,3/31/03,202,2003,3,31,5.720211682
13141500,4/1/03,181,2003,4,1,5.12553621
13141500,4/2/03,182,2003,4,2,5.15385409
13141500,4/3/03,192,2003,4,3,5.437032886
13141500,4/4/03,191,2003,4,4,5.408715007
13141500,4/5/03,178,2003,4,5,5.040582572
13141500,4/6/03,166,2003,4,6,4.700768016
13141500,4/7/03,159,2003,4,7,4.502542859
13141500,4/8/03,142,2003,4,8,4.021138905
13141500,4/9/03,128,2003,4,9,3.624688591
13141500,4/10/03,121,2003,4,10,3.426463433
13141500,4/11/03,136,2003,4,11,3.851231628
13141500,4/12/03,157,2003,4,12,4.4459071
13141500,4/13/03,170,2003,4,13,4.814039535
13141500,4/14/03,176,2003,4,14,4.983946812
13141500,4/15/03,175,2003,4,15,4.955628933
13141500,4/16/03,156,2003,4,16,4.41758922
13141500,4/17/03,153,2003,4,17,4.332635581
13141500,4/18/03,157,2003,4,18,4.4459071
13141500,4/19/03,145,2003,4,19,4.106092544
13141500,4/20/03,133,2003,4,20,3.766277989
13141500,4/21/03,128,2003,4,21,3.624688591
13141500,4/22/03,135,2003,4,22,3.822913748
13141500,4/23/03,145,2003,4,23,4.106092544
13141500,4/24/03,152,2003,4,24,4.304317702
13141500,4/25/03,169,2003,4,25,4.785721655
13141500,4/26/03,177,2003,4,26,5.012264692
13141500,4/27/03,167,2003,4,27,4.729085896
13141500,4/28/03,157,2003,4,28,4.4459071
13141500,4/29/03,150,2003,4,29,4.247681942
13141500,4/30/03,147,2003,4,30,4.162728304
13141500,5/1/03,140,2003,5,1,3.964503146
13141500,5/2/03,136,2003,5,2,3.851231628
13141500,5/3/03,148,2003,5,3,4.191046183
13141500,5/4/03,170,2003,5,4,4.814039535
13141500,5/5/03,179,2003,5,5,5.068900451
13141500,5/6/03,165,2003,5,6,4.672450137
13141500,5/7/03,156,2003,5,7,4.41758922
13141500,5/8/03,147,2003,5,8,4.162728304
13141500,5/9/03,142,2003,5,9,4.021138905
13141500,5/10/03,142,2003,5,10,4.021138905
13141500,5/11/03,147,2003,5,11,4.162728304
13141500,5/12/03,151,2003,5,12,4.275999822
13141500,5/13/03,156,2003,5,13,4.41758922
13141500,5/14/03,147,2003,5,14,4.162728304
13141500,5/15/03,143,2003,5,15,4.049456785
13141500,5/16/03,143,2003,5,16,4.049456785
13141500,5/17/03,144,2003,5,17,4.077774665
13141500,5/18/03,141,2003,5,18,3.992821026
13141500,5/19/03,136,2003,5,19,3.851231628
13141500,5/20/03,128,2003,5,20,3.624688591
13141500,5/21/03,119,2003,5,21,3.369827674
13141500,5/22/03,111,2003,5,22,3.143284637
13141500,5/23/03,113,2003,5,23,3.199920397
13141500,5/24/03,129,2003,5,24,3.65300647
13141500,5/25/03,149,2003,5,25,4.219364063
13141500,5/26/03,168,2003,5,26,4.757403775
13141500,5/27/03,180,2003,5,27,5.097218331
13141500,5/28/03,184,2003,5,28,5.210489849
13141500,5/29/03,190,2003,5,29,5.380397127
13141500,5/30/03,195,2003,5,30,5.521986525
13141500,5/31/03,198,2003,5,31,5.606940164
13141500,6/1/03,199,2003,6,1,5.635258044
13141500,6/2/03,190,2003,6,2,5.380397127
13141500,6/3/03,162,2003,6,3,4.587496498
13141500,6/4/03,139,2003,6,4,3.936185267
13141500,6/5/03,119,2003,6,5,3.369827674
13141500,6/6/03,105,2003,6,6,2.97337736
13141500,6/7/03,95.5,2003,6,7,2.704357503
13141500,6/8/03,92.1,2003,6,8,2.608076713
13141500,6/9/03,88.2,2003,6,9,2.497636982
13141500,6/10/03,81.9,2003,6,10,2.319234341
13141500,6/11/03,75.8,2003,6,11,2.146495275
13141500,6/12/03,62.1,2003,6,12,1.758540324
13141500,6/13/03,49.4,2003,6,13,1.398903253
13141500,6/14/03,35.5,2003,6,14,1.005284726
13141500,6/15/03,27.6,2003,6,15,0.781573477
13141500,6/16/03,23.1,2003,6,16,0.654143019
13141500,6/17/03,19.8,2003,6,17,0.560694016
13141500,6/18/03,15.6,2003,6,18,0.441758922
13141500,6/19/03,14,2003,6,19,0.396450315
13141500,6/20/03,13.1,2003,6,20,0.370964223
13141500,6/21/03,11.9,2003,6,21,0.336982767
13141500,6/22/03,10.3,2003,6,22,0.29167416
13141500,6/23/03,9.63,2003,6,23,0.272701181
13141500,6/24/03,9.55,2003,6,24,0.27043575
13141500,6/25/03,9.81,2003,6,25,0.277798399
13141500,6/26/03,8.48,2003,6,26,0.240135619
13141500,6/27/03,7.51,2003,6,27,0.212667276
13141500,6/28/03,6.26,2003,6,28,0.177269926
13141500,6/29/03,5.23,2003,6,29,0.14810251
13141500,6/30/03,5.23,2003,6,30,0.14810251
13141500,7/1/03,5.13,2003,7,1,0.145270722
13141500,7/2/03,4.82,2003,7,2,0.13649218
13141500,7/3/03,4.43,2003,7,3,0.125448207
13141500,7/4/03,4.02,2003,7,4,0.113837876
13141500,7/5/03,4.24,2003,7,5,0.12006781
13141500,7/6/03,3.77,2003,7,6,0.106758406
13141500,7/7/03,4.04,2003,7,7,0.114404234
13141500,7/8/03,3.55,2003,7,8,0.100528473
13141500,7/9/03,3.39,2003,7,9,0.095997612
13141500,7/10/03,3.01,2003,7,10,0.085236818
13141500,7/11/03,2.81,2003,7,11,0.079573242
13141500,7/12/03,2.71,2003,7,12,0.076741454
13141500,7/13/03,2.61,2003,7,13,0.073909666
13141500,7/14/03,2.56,2003,7,14,0.072493772
13141500,7/15/03,2.56,2003,7,15,0.072493772
13141500,7/16/03,2.53,2003,7,16,0.071644235
13141500,7/17/03,2.51,2003,7,17,0.071077878
13141500,7/18/03,2.45,2003,7,18,0.069378805
13141500,7/19/03,2.35,2003,7,19,0.066547017
13141500,7/20/03,2.28,2003,7,20,0.064564766
13141500,7/21/03,2.28,2003,7,21,0.064564766
13141500,7/22/03,2.31,2003,7,22,0.065414302
13141500,7/23/03,2.38,2003,7,23,0.067396553
13141500,7/24/03,2.38,2003,7,24,0.067396553
13141500,7/25/03,2.37,2003,7,25,0.067113375
13141500,7/26/03,2.38,2003,7,26,0.067396553
13141500,7/27/03,2.32,2003,7,27,0.065697481
13141500,7/28/03,2.26,2003,7,28,0.063998408
13141500,7/29/03,2.24,2003,7,29,0.06343205
13141500,7/30/03,2.23,2003,7,30,0.063148872
13141500,7/31/03,2.24,2003,7,31,0.06343205
13141500,8/1/03,2.25,2003,8,1,0.063715229
13141500,8/2/03,2.31,2003,8,2,0.065414302
13141500,8/3/03,2.33,2003,8,3,0.06598066
13141500,8/4/03,2.3,2003,8,4,0.065131123
13141500,8/5/03,2.3,2003,8,5,0.065131123
13141500,8/6/03,2.3,2003,8,6,0.065131123
13141500,8/7/03,2.33,2003,8,7,0.06598066
13141500,8/8/03,2.28,2003,8,8,0.064564766
13141500,8/9/03,2.23,2003,8,9,0.063148872
13141500,8/10/03,2.13,2003,8,10,0.060317084
13141500,8/11/03,2.08,2003,8,11,0.05890119
13141500,8/12/03,2.11,2003,8,12,0.059750726
13141500,8/13/03,2.11,2003,8,13,0.059750726
13141500,8/14/03,2.1,2003,8,14,0.059467547
13141500,8/15/03,2.1,2003,8,15,0.059467547
13141500,8/16/03,2.09,2003,8,16,0.059184368
13141500,8/17/03,2.07,2003,8,17,0.058618011
13141500,8/18/03,2.06,2003,8,18,0.058334832
13141500,8/19/03,2.04,2003,8,19,0.057768474
13141500,8/20/03,1.97,2003,8,20,0.055786223
13141500,8/21/03,2.02,2003,8,21,0.057202117
13141500,8/22/03,2.25,2003,8,22,0.063715229
13141500,8/23/03,2.18,2003,8,23,0.061732978
13141500,8/24/03,2.09,2003,8,24,0.059184368
13141500,8/25/03,2.05,2003,8,25,0.058051653
13141500,8/26/03,2.05,2003,8,26,0.058051653
13141500,8/27/03,2.04,2003,8,27,0.057768474
13141500,8/28/03,2.05,2003,8,28,0.058051653
13141500,8/29/03,2.02,2003,8,29,0.057202117
13141500,8/30/03,1.93,2003,8,30,0.054653508
13141500,8/31/03,1.93,2003,8,31,0.054653508
13141500,9/1/03,1.93,2003,9,1,0.054653508
13141500,9/2/03,1.94,2003,9,2,0.054936686
13141500,9/3/03,1.94,2003,9,3,0.054936686
13141500,9/4/03,1.95,2003,9,4,0.055219865
13141500,9/5/03,1.94,2003,9,5,0.054936686
13141500,9/6/03,1.98,2003,9,6,0.056069402
13141500,9/7/03,1.99,2003,9,7,0.05635258
13141500,9/8/03,1.93,2003,9,8,0.054653508
13141500,9/9/03,1.94,2003,9,9,0.054936686
13141500,9/10/03,1.96,2003,9,10,0.055503044
13141500,9/11/03,1.93,2003,9,11,0.054653508
13141500,9/12/03,1.93,2003,9,12,0.054653508
13141500,9/13/03,1.93,2003,9,13,0.054653508
13141500,9/14/03,2,2003,9,14,0.056635759
13141500,9/15/03,2,2003,9,15,0.056635759
13141500,9/16/03,1.97,2003,9,16,0.055786223
13141500,9/17/03,2,2003,9,17,0.056635759
13141500,9/18/03,2,2003,9,18,0.056635759
13141500,9/19/03,2,2003,9,19,0.056635759
13141500,9/20/03,2,2003,9,20,0.056635759
13141500,9/21/03,2,2003,9,21,0.056635759
13141500,9/22/03,2,2003,9,22,0.056635759
13141500,9/23/03,2,2003,9,23,0.056635759
13141500,9/24/03,2,2003,9,24,0.056635759
13141500,9/25/03,1.99,2003,9,25,0.05635258
13141500,9/26/03,2,2003,9,26,0.056635759
13141500,9/27/03,2.01,2003,9,27,0.056918938
13141500,9/28/03,2.01,2003,9,28,0.056918938
13141500,9/29/03,2.02,2003,9,29,0.057202117
13141500,9/30/03,2.02,2003,9,30,0.057202117
13141500,10/1/03,2,2003,10,1,0.056635759
13141500,10/2/03,2.09,2003,10,2,0.059184368
13141500,10/3/03,2.11,2003,10,3,0.059750726
13141500,10/4/03,2.09,2003,10,4,0.059184368
13141500,10/5/03,2.09,2003,10,5,0.059184368
13141500,10/6/03,2.05,2003,10,6,0.058051653
13141500,10/7/03,2.13,2003,10,7,0.060317084
13141500,10/8/03,2.21,2003,10,8,0.062582514
13141500,10/9/03,2.21,2003,10,9,0.062582514
13141500,10/10/03,2.26,2003,10,10,0.063998408
13141500,10/11/03,2.28,2003,10,11,0.064564766
13141500,10/12/03,2.32,2003,10,12,0.065697481
13141500,10/13/03,2.29,2003,10,13,0.064847944
13141500,10/14/03,2.33,2003,10,14,0.06598066
13141500,10/15/03,2.3,2003,10,15,0.065131123
13141500,10/16/03,2.33,2003,10,16,0.06598066
13141500,10/17/03,2.33,2003,10,17,0.06598066
13141500,10/18/03,2.35,2003,10,18,0.066547017
13141500,10/19/03,2.33,2003,10,19,0.06598066
13141500,10/20/03,2.33,2003,10,20,0.06598066
13141500,10/21/03,2.32,2003,10,21,0.065697481
13141500,10/22/03,2.35,2003,10,22,0.066547017
13141500,10/23/03,2.3,2003,10,23,0.065131123
13141500,10/24/03,2.21,2003,10,24,0.062582514
13141500,10/25/03,2.22,2003,10,25,0.062865693
13141500,10/26/03,2.31,2003,10,26,0.065414302
13141500,10/27/03,2.38,2003,10,27,0.067396553
13141500,10/28/03,2.43,2003,10,28,0.068812447
13141500,10/29/03,2.55,2003,10,29,0.072210593
13141500,10/30/03,2.56,2003,10,30,0.072493772
13141500,10/31/03,2.92,2003,10,31,0.082688208
13141500,11/1/03,2.97,2003,11,1,0.084104102
13141500,11/2/03,2.56,2003,11,2,0.072493772
13141500,11/3/03,2.32,2003,11,3,0.065697481
13141500,11/4/03,2.24,2003,11,4,0.06343205
13141500,11/5/03,2.28,2003,11,5,0.064564766
13141500,11/6/03,2.4,2003,11,6,0.067962911
13141500,11/7/03,2.61,2003,11,7,0.073909666
13141500,11/8/03,2.38,2003,11,8,0.067396553
13141500,11/9/03,2.32,2003,11,9,0.065697481
13141500,11/10/03,2.31,2003,11,10,0.065414302
13141500,11/11/03,2.44,2003,11,11,0.069095626
13141500,11/12/03,2.59,2003,11,12,0.073343308
13141500,11/13/03,2.62,2003,11,13,0.074192845
13141500,11/14/03,2.65,2003,11,14,0.075042381
13141500,11/15/03,2.63,2003,11,15,0.074476023
13141500,11/16/03,2.73,2003,11,16,0.077307811
13141500,11/17/03,3.02,2003,11,17,0.085519996
13141500,11/18/03,3.34,2003,11,18,0.094581718
13141500,11/19/03,2.96,2003,11,19,0.083820924
13141500,11/20/03,3,2003,11,20,0.084953639
13141500,11/21/03,2.82,2003,11,21,0.079856421
13141500,11/22/03,2.81,2003,11,22,0.079573242
13141500,11/23/03,2.78,2003,11,23,0.078723705
13141500,11/24/03,2.81,2003,11,24,0.079573242
13141500,11/25/03,2.95,2003,11,25,0.083537745
13141500,11/26/03,2.89,2003,11,26,0.081838672
13141500,11/27/03,2.99,2003,11,27,0.08467046
13141500,11/28/03,3.05,2003,11,28,0.086369533
13141500,11/29/03,3.01,2003,11,29,0.085236818
13141500,11/30/03,3.17,2003,11,30,0.089767678
13141500,12/1/03,3.08,2003,12,1,0.087219069
13141500,12/2/03,4.53,2003,12,2,0.128279995
13141500,12/3/03,5.16,2003,12,3,0.146120259
13141500,12/4/03,5.41,2003,12,4,0.153199729
13141500,12/5/03,5.3,2003,12,5,0.150084762
13141500,12/6/03,7.01,2003,12,6,0.198508336
13141500,12/7/03,11.4,2003,12,7,0.322823828
13141500,12/8/03,8.03,2003,12,8,0.227392573
13141500,12/9/03,6.31,2003,12,9,0.17868582
13141500,12/10/03,6.15,2003,12,10,0.17415496
13141500,12/11/03,5.96,2003,12,11,0.168774563
13141500,12/12/03,5.64,2003,12,12,0.159712841
13141500,12/13/03,6.38,2003,12,13,0.180668072
13141500,12/14/03,7.45,2003,12,14,0.210968203
13141500,12/15/03,6.51,2003,12,15,0.184349396
13141500,12/16/03,5.74,2003,12,16,0.162544629
13141500,12/17/03,6.24,2003,12,17,0.176703569
13141500,12/18/03,5.85,2003,12,18,0.165659596
13141500,12/19/03,6.26,2003,12,19,0.177269926
13141500,12/20/03,6.55,2003,12,20,0.185482111
13141500,12/21/03,6.35,2003,12,21,0.179818536
13141500,12/22/03,5.91,2003,12,22,0.167358669
13141500,12/23/03,5.75,2003,12,23,0.162827808
13141500,12/24/03,6.72,2003,12,24,0.190296151
13141500,12/25/03,7.26,2003,12,25,0.205587806
13141500,12/26/03,6.69,2003,12,26,0.189446615
13141500,12/27/03,5.75,2003,12,27,0.162827808
13141500,12/28/03,6.24,2003,12,28,0.176703569
13141500,12/29/03,7.31,2003,12,29,0.2070037
13141500,12/30/03,7.18,2003,12,30,0.203322376
13141500,12/31/03,7.38,2003,12,31,0.208985952
13141500,1/1/04,7.34,2004,1,1,0.207853236
13141500,1/2/04,6.32,2004,1,2,0.178968999
13141500,1/3/04,6.47,2004,1,3,0.183216681
13141500,1/4/04,6.59,2004,1,4,0.186614827
13141500,1/5/04,6.72,2004,1,5,0.190296151
13141500,1/6/04,7.19,2004,1,6,0.203605554
13141500,1/7/04,7.97,2004,1,7,0.225693501
13141500,1/8/04,8.19,2004,1,8,0.231923434
13141500,1/9/04,8.29,2004,1,9,0.234755222
13141500,1/10/04,8.18,2004,1,10,0.231640255
13141500,1/11/04,7.92,2004,1,11,0.224277607
13141500,1/12/04,7.4,2004,1,12,0.209552309
13141500,1/13/04,7.37,2004,1,13,0.208702773
13141500,1/14/04,7.37,2004,1,14,0.208702773
13141500,1/15/04,7.35,2004,1,15,0.208136415
13141500,1/16/04,7.41,2004,1,16,0.209835488
13141500,1/17/04,6.96,2004,1,17,0.197092442
13141500,1/18/04,7.31,2004,1,18,0.2070037
13141500,1/19/04,7.48,2004,1,19,0.21181774
13141500,1/20/04,7.15,2004,1,20,0.202472839
13141500,1/21/04,7.05,2004,1,21,0.199641051
13141500,1/22/04,7.4,2004,1,22,0.209552309
13141500,1/23/04,7.09,2004,1,23,0.200773766
13141500,1/24/04,7.75,2004,1,24,0.219463567
13141500,1/25/04,7.39,2004,1,25,0.20926913
13141500,1/26/04,7.32,2004,1,26,0.207286879
13141500,1/27/04,7.66,2004,1,27,0.216914958
13141500,1/28/04,7.69,2004,1,28,0.217764494
13141500,1/29/04,7.92,2004,1,29,0.224277607
13141500,1/30/04,8.13,2004,1,30,0.230224361
13141500,1/31/04,7.36,2004,1,31,0.208419594
13141500,2/1/04,7.29,2004,2,1,0.206437342
13141500,2/2/04,7.76,2004,2,2,0.219746746
13141500,2/3/04,8.67,2004,2,3,0.245516016
13141500,2/4/04,8.18,2004,2,4,0.231640255
13141500,2/5/04,7.76,2004,2,5,0.219746746
13141500,2/6/04,7.13,2004,2,6,0.201906482
13141500,2/7/04,8.32,2004,2,7,0.235604758
13141500,2/8/04,7.56,2004,2,8,0.21408317
13141500,2/9/04,7.33,2004,2,9,0.207570058
13141500,2/10/04,7.23,2004,2,10,0.20473827
13141500,2/11/04,7.44,2004,2,11,0.210685024
13141500,2/12/04,7.21,2004,2,12,0.204171912
13141500,2/13/04,7.44,2004,2,13,0.210685024
13141500,2/14/04,7.45,2004,2,14,0.210968203
13141500,2/15/04,7.73,2004,2,15,0.218897209
13141500,2/16/04,7.82,2004,2,16,0.221445819
13141500,2/17/04,8.63,2004,2,17,0.244383301
13141500,2/18/04,10.2,2004,2,18,0.288842372
13141500,2/19/04,11.3,2004,2,19,0.31999204
13141500,2/20/04,10.2,2004,2,20,0.288842372
13141500,2/21/04,9.34,2004,2,21,0.264488996
13141500,2/22/04,9.58,2004,2,22,0.271285287
13141500,2/23/04,10.7,2004,2,23,0.303001312
13141500,2/24/04,10.1,2004,2,24,0.286010584
13141500,2/25/04,9.66,2004,2,25,0.273550717
13141500,2/26/04,10.4,2004,2,26,0.294505948
13141500,2/27/04,9.59,2004,2,27,0.271568466
13141500,2/28/04,9.74,2004,2,28,0.275816147
13141500,2/29/04,9.47,2004,2,29,0.26817032
13141500,3/1/04,9.27,2004,3,1,0.262506744
13141500,3/2/04,10,2004,3,2,0.283178796
13141500,3/3/04,10.4,2004,3,3,0.294505948
13141500,3/4/04,10.5,2004,3,4,0.297337736
13141500,3/5/04,9.95,2004,3,5,0.281762902
13141500,3/6/04,10.5,2004,3,6,0.297337736
13141500,3/7/04,10.3,2004,3,7,0.29167416
13141500,3/8/04,11,2004,3,8,0.311496676
13141500,3/9/04,12.3,2004,3,9,0.348309919
13141500,3/10/04,14.3,2004,3,10,0.404945679
13141500,3/11/04,15.7,2004,3,11,0.44459071
13141500,3/12/04,17.8,2004,3,12,0.504058257
13141500,3/13/04,20.7,2004,3,13,0.586180108
13141500,3/14/04,25.3,2004,3,14,0.716442354
13141500,3/15/04,30.9,2004,3,15,0.87502248
13141500,3/16/04,34.6,2004,3,16,0.979798635
13141500,3/17/04,44.4,2004,3,17,1.257313855
13141500,3/18/04,51.3,2004,3,18,1.452707224
13141500,3/19/04,212,2004,3,19,6.003390479
13141500,3/20/04,379,2004,3,20,10.73247637
13141500,3/21/04,371,2004,3,21,10.50593334
13141500,3/22/04,389,2004,3,22,11.01565517
13141500,3/23/04,459,2004,3,23,12.99790674
13141500,3/24/04,583,2004,3,24,16.50932382
13141500,3/25/04,544,2004,3,25,15.40492651
13141500,3/26/04,517,2004,3,26,14.64034376
13141500,3/27/04,422,2004,3,27,11.9501452
13141500,3/28/04,441,2004,3,28,12.48818491
13141500,3/29/04,571,2004,3,29,16.16950926
13141500,3/30/04,452,2004,3,30,12.79968159
13141500,3/31/04,377,2004,3,31,10.67584062
13141500,4/1/04,428,2004,4,1,12.12005248
13141500,4/2/04,453,2004,4,2,12.82799947
13141500,4/3/04,385,2004,4,3,10.90238365
13141500,4/4/04,342,2004,4,4,9.684714829
13141500,4/5/04,331,2004,4,5,9.373218153
13141500,4/6/04,336,2004,4,6,9.514807551
13141500,4/7/04,352,2004,4,7,9.967893625
13141500,4/8/04,347,2004,4,8,9.826304227
13141500,4/9/04,330,2004,4,9,9.344900273
13141500,4/10/04,284,2004,4,10,8.042277811
13141500,4/11/04,235,2004,4,11,6.65470171
13141500,4/12/04,210,2004,4,12,5.946754719
13141500,4/13/04,194,2004,4,13,5.493668645
13141500,4/14/04,179,2004,4,14,5.068900451
13141500,4/15/04,172,2004,4,15,4.870675294
13141500,4/16/04,159,2004,4,16,4.502542859
13141500,4/17/04,159,2004,4,17,4.502542859
13141500,4/18/04,149,2004,4,18,4.219364063
13141500,4/19/04,133,2004,4,19,3.766277989
13141500,4/20/04,133,2004,4,20,3.766277989
13141500,4/21/04,132,2004,4,21,3.737960109
13141500,4/22/04,128,2004,4,22,3.624688591
13141500,4/23/04,117,2004,4,23,3.313191915
13141500,4/24/04,109,2004,4,24,3.086648878
13141500,4/25/04,101,2004,4,25,2.860105841
13141500,4/26/04,97.2,2004,4,26,2.752497899
13141500,4/27/04,95.8,2004,4,27,2.712852867
13141500,4/28/04,94.3,2004,4,28,2.670376048
13141500,4/29/04,92.2,2004,4,29,2.610908501
13141500,4/30/04,85.7,2004,4,30,2.426842283
13141500,5/1/04,80.2,2004,5,1,2.271093945
13141500,5/2/04,76.9,2004,5,2,2.177644942
13141500,5/3/04,73.4,2004,5,3,2.078532364
13141500,5/4/04,70.5,2004,5,4,1.996410513
13141500,5/5/04,68.4,2004,5,5,1.936942966
13141500,5/6/04,72.5,2004,5,6,2.053046272
13141500,5/7/04,71.3,2004,5,7,2.019064817
13141500,5/8/04,62.6,2004,5,8,1.772699264
13141500,5/9/04,59.1,2004,5,9,1.673586685
13141500,5/10/04,55.1,2004,5,10,1.560315167
13141500,5/11/04,54.7,2004,5,11,1.548988015
13141500,5/12/04,50.8,2004,5,12,1.438548284
13141500,5/13/04,49.6,2004,5,13,1.404566829
13141500,5/14/04,43.4,2004,5,14,1.228995975
13141500,5/15/04,36,2004,5,15,1.019443666
13141500,5/16/04,37.7,2004,5,16,1.067584062
13141500,5/17/04,35.6,2004,5,17,1.008116514
13141500,5/18/04,36.2,2004,5,18,1.025107242
13141500,5/19/04,42.8,2004,5,19,1.212005248
13141500,5/20/04,39.1,2004,5,20,1.107229093
13141500,5/21/04,35.8,2004,5,21,1.01378009
13141500,5/22/04,35,2004,5,22,0.991125787
13141500,5/23/04,36.3,2004,5,23,1.02793903
13141500,5/24/04,32.9,2004,5,24,0.931658239
13141500,5/25/04,34.1,2004,5,25,0.965639695
13141500,5/26/04,28.8,2004,5,26,0.815554933
13141500,5/27/04,26.9,2004,5,27,0.761750962
13141500,5/28/04,27.1,2004,5,28,0.767414538
13141500,5/29/04,26.2,2004,5,29,0.741928446
13141500,5/30/04,24.2,2004,5,30,0.685292687
13141500,5/31/04,22,2004,5,31,0.622993352
13141500,6/1/04,19.7,2004,6,1,0.557862228
13141500,6/2/04,17.7,2004,6,2,0.501226469
13141500,6/3/04,16.9,2004,6,3,0.478572166
13141500,6/4/04,15.9,2004,6,4,0.450254286
13141500,6/5/04,13.8,2004,6,5,0.390786739
13141500,6/6/04,12.8,2004,6,6,0.362468859
13141500,6/7/04,12.1,2004,6,7,0.342646343
13141500,6/8/04,11,2004,6,8,0.311496676
13141500,6/9/04,11.8,2004,6,9,0.334150979
13141500,6/10/04,9.98,2004,6,10,0.282612439
13141500,6/11/04,8.85,2004,6,11,0.250613235
13141500,6/12/04,8.15,2004,6,12,0.230790719
13141500,6/13/04,7.28,2004,6,13,0.206154164
13141500,6/14/04,6.44,2004,6,14,0.182367145
13141500,6/15/04,6.17,2004,6,15,0.174721317
13141500,6/16/04,6.35,2004,6,16,0.179818536
13141500,6/17/04,6.93,2004,6,17,0.196242906
13141500,6/18/04,5.81,2004,6,18,0.164526881
13141500,6/19/04,4.89,2004,6,19,0.138474431
13141500,6/20/04,4.24,2004,6,20,0.12006781
13141500,6/21/04,3.88,2004,6,21,0.109873373
13141500,6/22/04,3.63,2004,6,22,0.102793903
13141500,6/23/04,3.97,2004,6,23,0.112421982
13141500,6/24/04,3.87,2004,6,24,0.109590194
13141500,6/25/04,3.44,2004,6,25,0.097413506
13141500,6/26/04,3.36,2004,6,26,0.095148076
13141500,6/27/04,3.29,2004,6,27,0.093165824
13141500,6/28/04,3.4,2004,6,28,0.096280791
13141500,6/29/04,3.36,2004,6,29,0.095148076
13141500,6/30/04,3.38,2004,6,30,0.095714433
13141500,7/1/04,3.27,2004,7,1,0.092599466
13141500,7/2/04,3.13,2004,7,2,0.088634963
13141500,7/3/04,3.17,2004,7,3,0.089767678
13141500,7/4/04,3.58,2004,7,4,0.101378009
13141500,7/5/04,3.18,2004,7,5,0.090050857
13141500,7/6/04,3.07,2004,7,6,0.08693589
13141500,7/7/04,2.98,2004,7,7,0.084387281
13141500,7/8/04,2.83,2004,7,8,0.080139599
13141500,7/9/04,2.81,2004,7,9,0.079573242
13141500,7/10/04,2.73,2004,7,10,0.077307811
13141500,7/11/04,2.51,2004,7,11,0.071077878
13141500,7/12/04,2.54,2004,7,12,0.071927414
13141500,7/13/04,2.51,2004,7,13,0.071077878
13141500,7/14/04,2.34,2004,7,14,0.066263838
13141500,7/15/04,2.23,2004,7,15,0.063148872
13141500,7/16/04,2.21,2004,7,16,0.062582514
13141500,7/17/04,2.13,2004,7,17,0.060317084
13141500,7/18/04,2.17,2004,7,18,0.061449799
13141500,7/19/04,2.15,2004,7,19,0.060883441
13141500,7/20/04,2.14,2004,7,20,0.060600262
13141500,7/21/04,2.12,2004,7,21,0.060033905
13141500,7/22/04,2.12,2004,7,22,0.060033905
13141500,7/23/04,2.11,2004,7,23,0.059750726
13141500,7/24/04,2.12,2004,7,24,0.060033905
13141500,7/25/04,2.18,2004,7,25,0.061732978
13141500,7/26/04,2.19,2004,7,26,0.062016156
13141500,7/27/04,2.14,2004,7,27,0.060600262
13141500,7/28/04,2.12,2004,7,28,0.060033905
13141500,7/29/04,2.03,2004,7,29,0.057485296
13141500,7/30/04,2.05,2004,7,30,0.058051653
13141500,7/31/04,2.05,2004,7,31,0.058051653
13141500,8/1/04,2.04,2004,8,1,0.057768474
13141500,8/2/04,2.06,2004,8,2,0.058334832
13141500,8/3/04,2.04,2004,8,3,0.057768474
13141500,8/4/04,2.03,2004,8,4,0.057485296
13141500,8/5/04,2.01,2004,8,5,0.056918938
13141500,8/6/04,2.01,2004,8,6,0.056918938
13141500,8/7/04,2,2004,8,7,0.056635759
13141500,8/8/04,2,2004,8,8,0.056635759
13141500,8/9/04,1.99,2004,8,9,0.05635258
13141500,8/10/04,1.98,2004,8,10,0.056069402
13141500,8/11/04,2.01,2004,8,11,0.056918938
13141500,8/12/04,1.84,2004,8,12,0.052104898
13141500,8/13/04,1.85,2004,8,13,0.052388077
13141500,8/14/04,1.86,2004,8,14,0.052671256
13141500,8/15/04,1.87,2004,8,15,0.052954435
13141500,8/16/04,1.91,2004,8,16,0.05408715
13141500,8/17/04,1.97,2004,8,17,0.055786223
13141500,8/18/04,1.95,2004,8,18,0.055219865
13141500,8/19/04,1.91,2004,8,19,0.05408715
13141500,8/20/04,1.93,2004,8,20,0.054653508
13141500,8/21/04,1.94,2004,8,21,0.054936686
13141500,8/22/04,1.91,2004,8,22,0.05408715
13141500,8/23/04,1.89,2004,8,23,0.053520792
